s.no,helpfulVoteCount,productASIN,productVariant,rating,reviewID,reviewMetadata,reviewPosition,reviewTitle,reviewURL,verifiedPurchase,sentiment_score,Country,City,Membership_Years,,,,,,,,
13646,0,B08SM3CDLN,Color: NavySize: Medium,4,RAW8QA3RW5AL3,"Reviewed in the United States on March 6, 2025",9,Recomendable,https://www.amazon.com/review/RAW8QA3RW5AL3,TRUE,0,France,Nice,3.2,,,,,,,,
13707,0,B07BN24BLX,Size: 3XColor: Bright Cobalt,5,RZ1LVZ6QUGPMT,"Reviewed in the United States on March 8, 2025",10,Excellent quality and value. Sized correctly. Wrinkle resistant.,https://www.amazon.com/review/RZ1LVZ6QUGPMT,TRUE,1,Canada,Calgary,1.4,,,,,,,,
13870,0,B0D1H1HV5F,"Size: 4Color: Medium WashHeight: 5'1""Weight: 90-95 lb",5,R1NAAQ4JPQUK3U,"Reviewed in the United States on January 6, 2025",1,Perfect Fit for Petite Frames ‚Äì So Comfortable,https://www.amazon.com/review/R1NAAQ4JPQUK3U,TRUE,0.402083333,USA,New York,4.3,,,,,,,,
13871,14,B07B6KT78H,Size: 16Color: Main Thrill,5,RDUJ1LH5H52TP,"Reviewed in the United States on February 18, 2025",1,Fantastic and super slimming!,https://www.amazon.com/review/RDUJ1LH5H52TP,TRUE,0.340963203,Japan,Nagoya,4.5,,,,,,,,
13872,10,B07B6KT78H,"Size: 6 ShortColor: MajesticHeight: 5'4""",5,R3OGX60SYGOUUF,"Reviewed in the United States on February 28, 2025",2,Lee is a reliable classic!,https://www.amazon.com/review/R3OGX60SYGOUUF,TRUE,0.28994709,USA,Chicago,1.4,,,,,,,,
13873,68,B07B6KT78H,"Size: 14Color: MajesticHeight: 5'7""Weight: 170-175 lb",5,R7580WFKDZ9WM,"Reviewed in the United States on December 24, 2024",3,One of Lee brand best jeans- recommend,https://www.amazon.com/review/R7580WFKDZ9WM,TRUE,0.129321946,Canada,Montreal,4.8,,,,,,,,
13874,18,B07B6KT78H,"Size: 6Color: Indigo FacetHeight: 5'4""Weight: 140-145 lb",4,R13XL2RDMSZT6D,"Reviewed in the United States on January 31, 2025",4,Definitely made for curvy hips,https://www.amazon.com/review/R13XL2RDMSZT6D,TRUE,0.290909091,Germany,Cologne,0.3,,,,,,,,
13875,7,B07B6KT78H,Size: 10 ShortColor: Renegade,5,R249F1GSRA28FK,"Reviewed in the United States on February 28, 2025",5,Beautiful Jeans,https://www.amazon.com/review/R249F1GSRA28FK,TRUE,0.28125,UK,Manchester,1,,,,,,,,
13876,2,B07B6KT78H,"Size: 10Color: Main ThrillHeight: 5'2""Weight: 170-175 lb",5,R1C3N1U7F9HQ83,"Reviewed in the United States on March 5, 2025",6,cutest & most comfortable jeans i‚Äôve purchased in YEARS!!!!,https://www.amazon.com/review/R1C3N1U7F9HQ83,TRUE,0.135238095,USA,Los Angeles,3,,,,,,,,
13877,2,B07B6KT78H,Size: 12Color: Majestic,3,RQ7RK8CXGP2XS,"Reviewed in the United States on February 20, 2025",7,Sizing strange,https://www.amazon.com/review/RQ7RK8CXGP2XS,TRUE,0.252777778,USA,Los Angeles,5.3,,,,,,,,
13878,49,B07B6KT78H,Size: 10Color: Main Thrill,5,R1M0SVPRKPARNG,"Reviewed in the United States on January 8, 2025",8,I like the fit of these jeans and the color very much.,https://www.amazon.com/review/R1M0SVPRKPARNG,TRUE,0.142929293,India,Mumbai,3,,,,,,,,
13879,0,B07B6KT78H,"Size: 14 ShortColor: MajesticHeight: 5'3""Weight: 150-155 lb",5,R2PEQC96XSRGSB,"Reviewed in the United States on February 16, 2025",9,THEY FIT!!!!,https://www.amazon.com/review/R2PEQC96XSRGSB,TRUE,0.075714286,India,Hyderabad,1,,,,,,,,
13880,5,B00021NY28,"Size: 16Color: MadisonHeight: 5'6""Weight: 215-220 lb",5,R2NG698F619Y1G,"Reviewed in the United States on March 1, 2025",1,Great jeans!,https://www.amazon.com/review/R2NG698F619Y1G,TRUE,0.275,USA,Los Angeles,3.2,,,,,,,,
13881,22,B00021NY28,Size: 4Color: Frisco,5,RYED2SJ8764AF,"Reviewed in the United States on February 11, 2025",2,Beautiful Jeans,https://www.amazon.com/review/RYED2SJ8764AF,TRUE,0.528571429,USA,Chicago,1.2,,,,,,,,
13882,6,B00021NY28,"Size: 4 LongColor: Vintage WhiteHeight: 5'6""Weight: 130-135 lb",4,R1N87ZE5KN105C,"Reviewed in the United States on February 12, 2025",3,Cute and affordable,https://www.amazon.com/review/R1N87ZE5KN105C,TRUE,0.089285714,USA,New York,4,,,,,,,,
13883,20,B00021NY28,"Size: 12 LongColor: ZermattHeight: 6'3""Weight: 185-190 lb",5,R378KNWJK3Z934,"Reviewed in the United States on February 14, 2025",4,Five Stars - My New Favorite Jeans!,https://www.amazon.com/review/R378KNWJK3Z934,TRUE,0.31636879,Australia,Sydney,1.6,,,,,,,,
13884,5,B00021NY28,"Size: 12Color: StonewoodHeight: 5'6""Weight: 155-160 lb",5,R3HYI1N9YCS6V7,"Reviewed in the United States on February 14, 2025",5,Great fit.,https://www.amazon.com/review/R3HYI1N9YCS6V7,TRUE,0.171212121,USA,Houston,5.4,,,,,,,,
13885,0,B00021NY28,"Size: 14 ShortColor: FriscoHeight: 5'3""Weight: 145-150 lb",3,R2XAOACMA3OL95,"Reviewed in the United States on March 8, 2025",6,Pants aren't ideal for a woman under 5'4.,https://www.amazon.com/review/R2XAOACMA3OL95,TRUE,0.280089286,USA,Chicago,1.3,,,,,,,,
13886,2,B00021NY28,Size: 8Color: Madison,5,R3OYBQ455BNBFW,"Reviewed in the United States on March 5, 2025",7,Gloria Vanderbilt jeans are the best,https://www.amazon.com/review/R3OYBQ455BNBFW,TRUE,0.4,Germany,Cologne,1.6,,,,,,,,
13887,0,B00021NY28,"Size: 12Color: MadisonHeight: 5'8""Weight: 150-155 lb",4,R2FNQ7TDV4KCFN,"Reviewed in the United States on February 2, 2025",8,Good quality. Size down.,https://www.amazon.com/review/R2FNQ7TDV4KCFN,TRUE,0.209615385,Australia,Sydney,5.9,,,,,,,,
13888,7,B00021NY28,"Size: 4 LongColor: Vintage WhiteHeight: 5'9""Weight: 150-155 lb",4,R1BS0DMKO6R6I7,"Reviewed in the United States on February 16, 2025",9,"Great fabric, soft and comfortable",https://www.amazon.com/review/R1BS0DMKO6R6I7,TRUE,0.220833333,Canada,Toronto,2.3,,,,,,,,
13889,0,B00021NY28,Size: 16 LongColor: Coffee Roast,4,RIDHGG6ZW89M,"Reviewed in the United States on February 25, 2025",10,Good fit and quality made,https://www.amazon.com/review/RIDHGG6ZW89M,TRUE,0.199642857,USA,Los Angeles,5.3,,,,,,,,
13890,6,B0C3L9HJRZ,Color: Square Buckle Black+brown+beigeSize: Fit Pant 24-29in,5,R1XAZ1W0I5IW4U,"Reviewed in the United States on October 3, 2024",1,Versatile and Stylish Belts!,https://www.amazon.com/review/R1XAZ1W0I5IW4U,TRUE,0.425964912,Australia,Melbourne,3.3,,,,,,,,
13891,4,B0C3L9HJRZ,Color: Round Buckle Black+brown+leopardSize: Fit Pant 42-47in,5,R33WYYV0HMFVH4,"Reviewed in the United States on January 10, 2025",2,Great Fit,https://www.amazon.com/review/R33WYYV0HMFVH4,TRUE,0.664880952,UK,Leeds,1.7,,,,,,,,
13892,6,B0C3L9HJRZ,Color: Square Buckle Black+brown+beigeSize: Fit Pant 24-29in,4,R3GUAMEA0TXZV1,"Reviewed in the United States on February 12, 2025",3,"Stylish and Well-Made Belt, but Fixed Straps Limit Versatility",https://www.amazon.com/review/R3GUAMEA0TXZV1,TRUE,0.328125,Germany,Berlin,2,,,,,,,,
13893,6,B0C3L9HJRZ,Color: Square Buckle Black+brown+beigeSize: Fit Pant 30-36in,5,REV8J7NXQ5ALP,"Reviewed in the United States on February 6, 2025",4,Great belts!,https://www.amazon.com/review/REV8J7NXQ5ALP,TRUE,0.516666667,USA,Los Angeles,2.5,,,,,,,,
13894,0,B0C3L9HJRZ,Color: Square Buckle Black+brown+beigeSize: Fit Pant 24-29in,5,R38L5I0HU4JBVM,"Reviewed in the United States on February 13, 2025",5,Great belts,https://www.amazon.com/review/R38L5I0HU4JBVM,TRUE,0.2125,Canada,Ottawa,0.8,,,,,,,,
13895,0,B0C3L9HJRZ,Color: Square Buckle Black+brown+beigeSize: Fit Pant 30-36in,3,RAXQ0SM4BG04N,"Reviewed in the United States on February 1, 2025",6,Too small,https://www.amazon.com/review/RAXQ0SM4BG04N,TRUE,0,USA,Chicago,2.9,,,,,,,,
13896,0,B0C3L9HJRZ,Color: Round Buckle Black+white+beigeSize: Fit Pant 30-36in,5,R8D79B7CWDEO5,"Reviewed in the United States on March 5, 2025",7,Very NIce,https://www.amazon.com/review/R8D79B7CWDEO5,TRUE,0.65,USA,Chicago,0.8,,,,,,,,
13897,0,B0C3L9HJRZ,Color: Round Buckle Black+brown+beigeSize: Fit Pant 48-52in,5,R329GSLUMBGHB1,"Reviewed in the United States on February 26, 2025",8,Surprisingly nice,https://www.amazon.com/review/R329GSLUMBGHB1,TRUE,0.656666667,France,Nice,2.9,,,,,,,,
13898,0,B0C3L9HJRZ,Color: Square Buckle Black+brown+beigeSize: Fit Pant 30-36in,5,R145RMNRQUWE6G,"Reviewed in the United States on February 20, 2025",9,Great style and quality,https://www.amazon.com/review/R145RMNRQUWE6G,TRUE,0.363888889,Australia,Adelaide,5.1,,,,,,,,
13899,0,B0C3L9HJRZ,Color: Square Buckle Black+brown+tanSize: Fit Pant 24-29in,4,R34DN4U2P3J2R0,"Reviewed in the United States on February 10, 2025",10,Could be better.,https://www.amazon.com/review/R34DN4U2P3J2R0,TRUE,0.558333333,Australia,Adelaide,1.8,,,,,,,,
13900,2,B0D91GGC4Z,,5,R2Q2WVSL53LAP0,"Reviewed in the United States on February 4, 2025",1,Trendy barrel jeans,https://www.amazon.com/review/R2Q2WVSL53LAP0,TRUE,0.413227513,UK,Birmingham,2.5,,,,,,,,
13901,10,B0D91GGC4Z,"Height: 5'3""Weight: 185-190 lb",5,RSKZTFI4XVVWE,"Reviewed in the United States on December 9, 2024",2,Love These Jeans !!,https://www.amazon.com/review/RSKZTFI4XVVWE,TRUE,0.212738095,India,Mumbai,5,,,,,,,,
13902,3,B0D91GGC4Z,"Height: 5'3""Weight: 155-160 lb",4,R3G8O9G88ZLAFR,"Reviewed in the United States on January 19, 2025",3,Super comfy and cute!,https://www.amazon.com/review/R3G8O9G88ZLAFR,TRUE,0.202564103,Canada,Ottawa,1.6,,,,,,,,
13903,0,B0D91GGC4Z,"Size: 16Color: J001-blue BlackHeight: 5'6""Weight: 185-190 lb",5,R1UYYRBV87SDOQ,"Reviewed in the United States on February 28, 2025",4,Good purchase,https://www.amazon.com/review/R1UYYRBV87SDOQ,TRUE,0.407142857,UK,Leeds,0.1,,,,,,,,
13904,0,B0D91GGC4Z,"Height: 5'2""Weight: 95-100 lb",5,R3758COQSMSWLQ,"Reviewed in the United States on November 26, 2024",5,About right size,https://www.amazon.com/review/R3758COQSMSWLQ,TRUE,0.145238095,France,Toulouse,4.2,,,,,,,,
13905,0,B07QL1H7KS,"Special Size: StandardSize: 4Color: Blue LagunaHeight: 5'4""Weight: 110-115 lb",5,R3R676OOHOTCOP,"Reviewed in the United States on March 4, 2025",1,Stylish & comfortable,https://www.amazon.com/review/R3R676OOHOTCOP,TRUE,0.533333333,USA,Houston,2.9,,,,,,,,
13906,0,B07QL1H7KS,Special Size: StandardSize: 10Color: Blue Laguna,5,R2LT5HAEMBY4IN,"Reviewed in the United States on January 28, 2025",2,"Nice quality, soft, flexible",https://www.amazon.com/review/R2LT5HAEMBY4IN,TRUE,0.436904762,UK,Birmingham,2.7,,,,,,,,
13907,15,B07QL1H7KS,"Special Size: StandardSize: 14Color: Blue LagunaHeight: 5'11""Weight: 190-195 lb",4,R2Y55BB278IAXZ,"Reviewed in the United States on September 3, 2024",3,"Super cute, too tight on calves",https://www.amazon.com/review/R2Y55BB278IAXZ,TRUE,0.134936975,France,Paris,2.2,,,,,,,,
13908,11,B07QL1H7KS,Special Size: StandardSize: 14Color: Blue Laguna,5,R1WP2P54C1ORJK,"Reviewed in the United States on September 11, 2024",4,Best Fit and So Comfortable!,https://www.amazon.com/review/R1WP2P54C1ORJK,TRUE,0.464920635,UK,Birmingham,2.6,,,,,,,,
13909,3,B07QL1H7KS,"Special Size: StandardSize: 14Color: Blue IceHeight: 5'2""Weight: 160-165 lb",5,R33KFG73JT3BCE,"Reviewed in the United States on February 13, 2025",5,Perfect jeans!!!,https://www.amazon.com/review/R33KFG73JT3BCE,TRUE,0.007142857,USA,Houston,3.8,,,,,,,,
13910,0,B07QL1H7KS,"Special Size: Plus SizeSize: 22 PlusColor: Over the MoonHeight: 5'5""Weight: 240-245 lb",3,R3JV569ATRW71V,"Reviewed in the United States on January 23, 2025",6,Belt loop was broken.,https://www.amazon.com/review/R3JV569ATRW71V,TRUE,0.51,Japan,Nagoya,1.1,,,,,,,,
13911,0,B07QL1H7KS,"Special Size: StandardSize: 8Color: Blue IceHeight: 5'4""Weight: 135-140 lb",5,RRACF6TI00C97,"Reviewed in the United States on February 17, 2025",7,They run a little bit big,https://www.amazon.com/review/RRACF6TI00C97,TRUE,0.31875,USA,New York,4.7,,,,,,,,
13912,5,B07QL1H7KS,Special Size: StandardSize: 6Color: Blue Ice,4,RV11Z4CEJZAU0,"Reviewed in the United States on June 12, 2024",8,"Nice jeans, should be thicker",https://www.amazon.com/review/RV11Z4CEJZAU0,TRUE,0.04,USA,Chicago,0.9,,,,,,,,
13913,0,B07QL1H7KS,Special Size: Plus SizeSize: 16Color: Blue Laguna,5,R8HBUEY5NCRKV,"Reviewed in the United States on February 26, 2025",9,Great!,https://www.amazon.com/review/R8HBUEY5NCRKV,TRUE,0.2,Australia,Sydney,4.6,,,,,,,,
13914,0,B07QL1H7KS,Special Size: StandardSize: 12Color: Over the Moon,5,R171623ICHA6KB,"Reviewed in the United States on February 11, 2025",10,Cool capris with a fold up hem-really cute!,https://www.amazon.com/review/R171623ICHA6KB,TRUE,0.466666667,Australia,Melbourne,4.7,,,,,,,,
13915,0,B0DSW6C8PT,Size: 27″-33″Color: Black/Silver Buckle,5,R2HLT0CD0HUCA9,"Reviewed in the United States on February 26, 2025",1,A Stylish Touch for Any Outfit,https://www.amazon.com/review/R2HLT0CD0HUCA9,FALSE,0.22797619,Germany,Hamburg,2.6,,,,,,,,
13916,0,B0DSW6C8PT,Size: 27″-33″Color: Black/Gold Buckle,5,R2RV6UI5DZMJ9V,"Reviewed in the United States on February 26, 2025",2,Beautiful and classic,https://www.amazon.com/review/R2RV6UI5DZMJ9V,FALSE,0.236666667,Canada,Montreal,6.3,,,,,,,,
13917,0,B0DSW6C8PT,Size: 27″-33″Color: Black/Silver Buckle,5,RKA8KULJ79TWL,"Reviewed in the United States on February 27, 2025",3,Cute and chic!,https://www.amazon.com/review/RKA8KULJ79TWL,FALSE,0.558333333,Australia,Melbourne,2.2,,,,,,,,
13918,0,B0DSW6C8PT,Size: 32″-38″Color: Black/Silver Buckle,4,R129HJZONZLS41,"Reviewed in the United States on January 31, 2025",4,Practical and stylish,https://www.amazon.com/review/R129HJZONZLS41,FALSE,0.55,France,Marseille,1.3,,,,,,,,
13919,0,B0DSW6C8PT,Size: 32″-38″Color: Black/Silver Buckle,5,R1IANVK0NVKMCK,"Reviewed in the United States on January 28, 2025",5,Soft Leather Belt,https://www.amazon.com/review/R1IANVK0NVKMCK,FALSE,0.383333333,Japan,Osaka,2.5,,,,,,,,
13920,0,B0DSW6C8PT,Size: 27″-33″Color: Black/Gold Buckle,5,RQ6BMMBAQG1MV,"Reviewed in the United States on January 4, 2025",6,Great belts for everyday wear!!,https://www.amazon.com/review/RQ6BMMBAQG1MV,FALSE,0.316585498,UK,Leeds,1.8,,,,,,,,
13921,0,B0DSW6C8PT,Size: 27″-33″Color: Black/Silver Buckle,5,RCSBJBJZXWQHT,"Reviewed in the United States on February 10, 2025",7,Nice belt,https://www.amazon.com/review/RCSBJBJZXWQHT,FALSE,0.133333333,USA,Phoenix,4.8,,,,,,,,
13922,0,B0DSW6C8PT,Size: 27″-33″Color: Coffee/Gold Buckle,5,R17HVRF3HDJXPF,"Reviewed in the United States on January 19, 2025",8,Great Quality,https://www.amazon.com/review/R17HVRF3HDJXPF,FALSE,0.312666667,USA,Houston,2.9,,,,,,,,
13923,0,B0DSW6C8PT,Size: 27″-33″Color: Black/Gold Buckle,4,R3JMW5HR9UMILP,"Reviewed in the United States on January 24, 2025",9,Very nice quality,https://www.amazon.com/review/R3JMW5HR9UMILP,FALSE,0.264583333,USA,New York,4.7,,,,,,,,
13924,0,B0DSW6C8PT,Size: 27″-33″Color: Coffee/Silver Buckle,4,R1GU347DOWRUNZ,"Reviewed in the United States on December 30, 2024",10,Nice cow hide belt in a very giftable box,https://www.amazon.com/review/R1GU347DOWRUNZ,FALSE,0.16,Australia,Sydney,0.8,,,,,,,,
13925,0,B09YPYFC4Q,"Size: 2Color: 1451-blueHeight: 5'7""Weight: 120-125 lb",5,RHJK7F20LMLZ5,"Reviewed in the United States on February 17, 2025",1,Great fit!!!,https://www.amazon.com/review/RHJK7F20LMLZ5,TRUE,0.195873918,USA,Houston,2.7,,,,,,,,
13926,0,B09YPYFC4Q,"Height: 5'2""Weight: 175-180 lb",5,R14805VIUVW19L,"Reviewed in the United States on January 12, 2024",2,Will Purchase More!,https://www.amazon.com/review/R14805VIUVW19L,TRUE,0.262307692,Germany,Munich,2.2,,,,,,,,
13927,403,B07J31WFNB,Size: 4 ShortColor: Pale Pink,5,R2D65DF75P86QF,"Reviewed in the United States on August 13, 2019",1,UNBELIEVEABLE,https://www.amazon.com/review/R2D65DF75P86QF,TRUE,0.271203346,USA,Phoenix,0.9,,,,,,,,
13928,9,B07J31WFNB,"Size: 12Color: Medium WashHeight: 5'6""Weight: 150-155 lb",5,R16MPACMBWXZGE,"Reviewed in the United States on February 16, 2025",2,Amazing Skinny Jeans!,https://www.amazon.com/review/R16MPACMBWXZGE,TRUE,0.02405754,UK,London,5,,,,,,,,
13929,30,B07J31WFNB,"Size: 4Color: WhiteHeight: 5'6""Weight: 140-145 lb",4,RMV0A91UOCAY2,"Reviewed in the United States on October 7, 2024",3,"Good Fit, but Slightly See-Through",https://www.amazon.com/review/RMV0A91UOCAY2,TRUE,0.257142857,UK,Manchester,2.7,,,,,,,,
13930,3,B07J31WFNB,Size: 14 LongColor: Medium Wash,5,R3ICJK8P7VMIWT,"Reviewed in the United States on February 10, 2025",4,Comfortable jeans,https://www.amazon.com/review/R3ICJK8P7VMIWT,TRUE,0.363461538,India,Hyderabad,7.4,,,,,,,,
13931,3,B07J31WFNB,"Size: 8 ShortColor: Washed BlueHeight: 5'2""Weight: 160-165 lb",3,R39OP9Y0HJOJDM,"Reviewed in the United States on November 25, 2024",5,"Thin, but will do the job",https://www.amazon.com/review/R39OP9Y0HJOJDM,TRUE,-0.029688312,USA,Houston,0.9,,,,,,,,
13932,0,B07J31WFNB,"Size: 0 ShortColor: WhiteHeight: 5'1""Weight: 105-110 lb",5,R3AV9JPM4VH3UL,"Reviewed in the United States on February 26, 2025",6,"Comfortable, very stretchy, sized appropriately",https://www.amazon.com/review/R3AV9JPM4VH3UL,TRUE,0.139166667,Canada,Toronto,1.7,,,,,,,,
13933,7,B07J31WFNB,"Size: 8Color: Light OliveHeight: 5'2""Weight: 145-150 lb",5,RZSTEM6M58WPD,"Reviewed in the United States on January 16, 2025",7,Best pants ever!,https://www.amazon.com/review/RZSTEM6M58WPD,TRUE,0.33547619,Germany,Berlin,0.5,,,,,,,,
13934,4,B07J31WFNB,"Size: 10 LongColor: Light Blue BleachHeight: 5'2""Weight: 140-145 lb",4,R2O7FZEBEYGMF7,"Reviewed in the United States on February 9, 2025",8,Fits well except the waist.,https://www.amazon.com/review/R2O7FZEBEYGMF7,TRUE,0.244895833,USA,Chicago,2.5,,,,,,,,
13935,3,B07J31WFNB,"Size: 12Color: Light BlueHeight: 5'7""Weight: 160-165 lb",5,R2UV2SDQVQJB46,"Reviewed in the United States on February 4, 2025",9,Best I’ve found for the $,https://www.amazon.com/review/R2UV2SDQVQJB46,TRUE,0.123317308,USA,New York,1.7,,,,,,,,
13936,0,B07J31WFNB,"Size: 6 ShortColor: Dark WashHeight: 5'0""Weight: 125-130 lb",4,R3LAIZWJHY3NXH,"Reviewed in the United States on March 2, 2025",10,Love fit & quality,https://www.amazon.com/review/R3LAIZWJHY3NXH,TRUE,0.408333333,USA,Houston,0.4,,,,,,,,
13937,7,B089CJT9NX,"Size: 12Color: CompassHeight: 5'6""Weight: 195-200 lb",5,R12H5YWRXISTT1,"Reviewed in the United States on January 9, 2025",1,Flattering,https://www.amazon.com/review/R12H5YWRXISTT1,TRUE,0.27,USA,Los Angeles,4.7,,,,,,,,
13938,0,B089CJT9NX,"Size: 16Color: Rivers EdgeHeight: 5'7""Weight: 215-220 lb",5,R1BQZEN2UV6HIB,"Reviewed in the United States on March 5, 2025",2,Great jeans! Love them!,https://www.amazon.com/review/R1BQZEN2UV6HIB,TRUE,0.485714286,USA,Chicago,2.9,,,,,,,,
13939,0,B089CJT9NX,"Size: 16Color: Heritage FadeHeight: 5'4""",4,R2M1COIIDW4AND,"Reviewed in the United States on January 11, 2025",3,Stylish and comfortable!,https://www.amazon.com/review/R2M1COIIDW4AND,TRUE,0.39047619,Canada,Vancouver,4,,,,,,,,
13940,4,B089CJT9NX,"Size: 12 LongColor: CompassHeight: 5'7""",5,R3449QYY82XOF4,"Reviewed in the United States on December 5, 2024",4,Great quality jeans!,https://www.amazon.com/review/R3449QYY82XOF4,TRUE,0.333333333,USA,Houston,3.8,,,,,,,,
13941,9,B089CJT9NX,Size: 2 ShortColor: Compass,5,R2NFY8KVLZFFOB,"Reviewed in the United States on January 30, 2025",5,Great jeans,https://www.amazon.com/review/R2NFY8KVLZFFOB,TRUE,0.199206349,USA,Phoenix,1,,,,,,,,
13942,9,B089CJT9NX,Size: 16 LongColor: Rivers Edge,3,R2UOYOCP9D0UOD,"Reviewed in the United States on October 20, 2024",6,Runs a little small,https://www.amazon.com/review/R2UOYOCP9D0UOD,TRUE,0.133231192,USA,Houston,1.9,,,,,,,,
13943,0,B089CJT9NX,"Size: 8 LongColor: BlackHeight: 5'10""Weight: 140-145 lb",5,R3RWKIKPZCK7EO,"Reviewed in the United States on March 2, 2025",7,Great fit,https://www.amazon.com/review/R3RWKIKPZCK7EO,TRUE,0.441666667,USA,Chicago,4,,,,,,,,
13944,0,B089CJT9NX,"Size: 12 LongColor: SkygazingHeight: 5'8""Weight: 170-175 lb",5,RWXLPOZ8BB7ZQ,"Reviewed in the United States on February 22, 2025",8,My New Favorite Pair of Jeans,https://www.amazon.com/review/RWXLPOZ8BB7ZQ,TRUE,0.5,USA,New York,2.2,,,,,,,,
13945,0,B089CJT9NX,Size: 14 ShortColor: Blackout,4,R1D7JPIIGD8D8I,"Reviewed in the United States on February 17, 2025",9,Great love them,https://www.amazon.com/review/R1D7JPIIGD8D8I,TRUE,0.15,France,Paris,5.9,,,,,,,,
13946,0,B089CJT9NX,Size: 4Color: Compass,5,R1GX8HCGYM9Z49,"Reviewed in the United States on March 7, 2025",10,Lee’s jeans,https://www.amazon.com/review/R1GX8HCGYM9Z49,TRUE,0.160416667,USA,Los Angeles,3.1,,,,,,,,
13947,0,B09PDMRNNZ,Size: 18Color: #2_dark Blue,5,R1VIDE9DW41JXN,"Reviewed in the United States on November 13, 2023",1,"Perfect fit, flattering silhouette.",https://www.amazon.com/review/R1VIDE9DW41JXN,TRUE,0,USA,Houston,4.1,,,,,,,,
13948,9,B09PDMRNNZ,"Size: 18Color: #2_blackHeight: 5'5""Weight: 235-240 lb",5,R39RMKUXPN8TXV,"Reviewed in the United States on December 31, 2024",2,Very flattering,https://www.amazon.com/review/R39RMKUXPN8TXV,TRUE,0.360416667,USA,New York,3.7,,,,,,,,
13949,2,B09PDMRNNZ,"Size: 6Color: Black_5buttonsHeight: 5'6""Weight: 140-145 lb",5,R3RH9QPCU4KSPL,"Reviewed in the United States on February 13, 2025",3,"Amazing jeans, but wash them first",https://www.amazon.com/review/R3RH9QPCU4KSPL,TRUE,0.228219697,Germany,Frankfurt,2.6,,,,,,,,
13950,11,B09PDMRNNZ,Size: 18Color: #2_dark Blue,4,R1W80V700Y2VXK,"Reviewed in the United States on October 3, 2022",4,Comfortable but too big,https://www.amazon.com/review/R1W80V700Y2VXK,TRUE,0.21474359,USA,Chicago,3.7,,,,,,,,
13951,2,B09PDMRNNZ,"Size: 18Color: #2_dark BlueHeight: 5'2""Weight: 225-230 lb",5,R18U4D9NZFRJOT,"Reviewed in the United States on August 10, 2022",5,Loved them,https://www.amazon.com/review/R18U4D9NZFRJOT,TRUE,0.15,USA,Los Angeles,5.4,,,,,,,,
13952,7,B09PDMRNNZ,Size: 18Color: Dark Blue_020,4,RQMVL9ZLWE2YC,"Reviewed in the United States on January 17, 2025",6,Nice Jeans!,https://www.amazon.com/review/RQMVL9ZLWE2YC,TRUE,0.323214286,Japan,Nagoya,0.5,,,,,,,,
13953,3,B09PDMRNNZ,"Size: 18Color: #2_dark BlueHeight: 6'0""Weight: 260-265 lb",3,R2Y69UBRE9ESFG,"Reviewed in the United States on May 4, 2023",7,They’re okay,https://www.amazon.com/review/R2Y69UBRE9ESFG,TRUE,0.513888889,Canada,Toronto,5.7,,,,,,,,
13954,4,B09PDMRNNZ,Size: 12Color: #2_dark Blue,5,REQ23ZGRT4K9L,"Reviewed in the United States on February 11, 2025",8,Stretchy and perfect for curvy body types,https://www.amazon.com/review/REQ23ZGRT4K9L,TRUE,0.446428571,Germany,Cologne,1.1,,,,,,,,
13955,0,B09PDMRNNZ,Size: 18Color: #2_black,3,R2BRUSFVWE991P,"Reviewed in the United States on February 8, 2025",9,They have a strong chemical odor.,https://www.amazon.com/review/R2BRUSFVWE991P,TRUE,0.208333333,Australia,Adelaide,7.8,,,,,,,,
13956,0,B09PDMRNNZ,Size: 18Color: #2_black,5,R13O8NNUOWUFX6,"Reviewed in the United States on March 3, 2025",10,My favorite jeans,https://www.amazon.com/review/R13O8NNUOWUFX6,TRUE,0.240625,USA,Houston,3.5,,,,,,,,
13957,21,B07PLVGLW8,"Special Size Type: StandardSize: 31 RegularColor: Pillar UpHeight: 5'6""Weight: 185-190 lb",5,R1VJY0LRSAIAI,"Reviewed in the United States on December 27, 2024",1,Best Jeans ever for thick women,https://www.amazon.com/review/R1VJY0LRSAIAI,TRUE,0.377777778,Australia,Adelaide,3.4,,,,,,,,
13958,0,B07PLVGLW8,Special Size Type: StandardSize: 32 ShortColor: Soft Black,5,R1APFDZ0H8A3I3,"Reviewed in the United States on February 27, 2025",2,"True to size, comfortable, stretchy, good quality",https://www.amazon.com/review/R1APFDZ0H8A3I3,TRUE,0.483333333,Germany,Berlin,3,,,,,,,,
13959,0,B07PLVGLW8,Special Size Type: StandardSize: 28 ShortColor: Maui Views - Dark Indigo,5,R399D7Q5BN0WSG,"Reviewed in the United States on February 3, 2025",3,What‚Äôs not to love?,https://www.amazon.com/review/R399D7Q5BN0WSG,TRUE,0.3078125,USA,Phoenix,1.3,,,,,,,,
13960,0,B07PLVGLW8,"Special Size Type: StandardSize: 27 LongColor: Maui Views - Dark IndigoHeight: 5'11""Weight: 130-135 lb",4,R3LM3SVIO9DPS5,"Reviewed in the United States on September 14, 2024",4,These are authentic Levi‚Äôs and so comfortable! ‚≠êÔ∏è,https://www.amazon.com/review/R3LM3SVIO9DPS5,TRUE,0.321507937,USA,New York,3.5,,,,,,,,
